Date,Open,Volume,Change,Colour
14/11/2005,12420,20931600,0.648298217,Blue
15/11/2005,12520,14063750,0.805152979,Blue
16/11/2005,12320,14038850,-1.597444089,Red
17/11/2005,12540,12542600,1.785714286,Blue
18/11/2005,12500,14163300,-0.318979266,Red
21/11/2005,12640,24063600,1.12,Blue
22/11/2005,12220,45564250,-3.32278481,Red
23/11/2005,12000,42389900,-1.800327332,Red
24/11/2005,12360,15155400,3,Blue
25/11/2005,12160,15658550,-1.618122977,Red
28/11/2005,12000,9434350,-1.315789474,Red
29/11/2005,11960,17159050,-0.333333333,Red
30/11/2005,11860,17308450,-0.836120401,Red
1/12/2005,11920,19357700,0.505902192,Blue
2/12/2005,12400,19342900,4.026845638,Blue
5/12/2005,12440,12418300,0.322580645,Blue
6/12/2005,12380,21114200,-0.482315113,Red
7/12/2005,12600,26531300,1.777059774,Blue
8/12/2005,12700,26904650,0.793650794,Blue
9/12/2005,12560,23027250,-1.102362205,Red
12/12/2005,12440,18588950,-0.955414013,Red
13/12/2005,12420,16596150,-0.160771704,Red
14/12/2005,12440,26300350,0.161030596,Blue
15/12/2005,12180,18607050,-2.090032154,Red
16/12/2005,12120,29408600,-0.492610837,Red
19/12/2005,12140,17987750,0.165016502,Blue
20/12/2005,12060,17198500,-0.658978583,Red
21/12/2005,12280,25337350,1.824212272,Blue
22/12/2005,12700,28095000,3.42019544,Blue
23/12/2005,12840,28658350,1.102362205,Blue
26/12/2005,13000,17830000,1.246105919,Blue
27/12/2005,13180,18003350,1.384615385,Blue
28/12/2005,13160,21403250,-0.151745068,Red
29/12/2005,13200,20916500,0.303951368,Blue
2/01/2006,13280,16985900,0.606060606,Blue
3/01/2006,13200,17385550,-0.602409639,Red
4/01/2006,13500,38604500,2.272727273,Blue
5/01/2006,13900,25783750,2.962962963,Blue
6/01/2006,13700,17394550,-1.438848921,Red
9/01/2006,13900,14995150,1.459854015,Blue
10/01/2006,13900,23642650,0,Blue
11/01/2006,13860,17463600,-0.287769784,Red
12/01/2006,13680,20117150,-1.298701299,Red
13/01/2006,13540,23698600,-1.023391813,Red
16/01/2006,14000,19141550,3.397341211,Blue
17/01/2006,14140,21328900,1,Blue
18/01/2006,13700,30346800,-3.111739745,Red
19/01/2006,13640,19527000,-0.437956204,Red
20/01/2006,14040,23040500,2.93255132,Blue
23/01/2006,13540,26815250,-3.561253561,Red
24/01/2006,13660,29027200,0.886262925,Blue
25/01/2006,14180,29240350,3.806734993,Blue
26/01/2006,14280,18556250,0.705218618,Blue
27/01/2006,14400,15678300,0.840336134,Blue
31/01/2006,14460,22323350,0.416666667,Blue
1/02/2006,14700,22008350,1.659751037,Blue
2/02/2006,14760,19091550,0.408163265,Blue
3/02/2006,14360,22207700,-2.7100271,Red
6/02/2006,14000,21292250,-2.506963788,Red
7/02/2006,14180,16585550,1.285714286,Blue
8/02/2006,14000,19114600,-1.269393512,Red
9/02/2006,13920,18383250,-0.571428571,Red
10/02/2006,13840,21849750,-0.574712644,Red
13/02/2006,13720,24189900,-0.867052023,Red
14/02/2006,13400,25982850,-2.332361516,Red
15/02/2006,13560,33419850,1.194029851,Blue
16/02/2006,13020,24749200,-3.982300885,Red
17/02/2006,13220,21790650,1.53609831,Blue
20/02/2006,13360,16332050,1.059001513,Blue
21/02/2006,13640,17356300,2.095808383,Blue
22/02/2006,13380,24953700,-1.906158358,Red
23/02/2006,13420,16389950,0.298953662,Blue
24/02/2006,13560,14116450,1.043219076,Blue
27/02/2006,13560,11793500,0,Blue
28/02/2006,13880,12647050,2.359882006,Blue
2/03/2006,13920,15105700,0.288184438,Blue
3/03/2006,13640,37932400,-2.011494253,Red
6/03/2006,13120,22717900,-3.812316716,Red
7/03/2006,13000,39482000,-0.914634146,Red
8/03/2006,12300,49381050,-5.384615385,Red
9/03/2006,12320,38599000,0.162601626,Blue
10/03/2006,12280,28422100,-0.324675325,Red
13/03/2006,12580,19012200,2.442996743,Blue
14/03/2006,12560,17767050,-0.158982512,Red
15/03/2006,12580,19438500,0.159235669,Blue
16/03/2006,12740,14018000,1.271860095,Blue
17/03/2006,12580,13567500,-1.25588697,Red
20/03/2006,12780,9950600,1.589825119,Blue
21/03/2006,12760,11453100,-0.156494523,Red
22/03/2006,12500,30051700,-2.037617555,Red
23/03/2006,12280,25534150,-1.76,Red
24/03/2006,12160,17171750,-0.977198697,Red
27/03/2006,12100,19508950,-0.493421053,Red
28/03/2006,12320,15167900,1.818181818,Blue
29/03/2006,12420,15189400,0.811688312,Blue
30/03/2006,12640,14663350,1.771336554,Blue
31/03/2006,12400,20635450,-1.898734177,Red
3/04/2006,12720,20549650,2.580645161,Blue
4/04/2006,12920,19369350,1.572327044,Blue
5/04/2006,13100,12634700,1.393188854,Blue
6/04/2006,13180,22420200,0.610687023,Blue
7/04/2006,13160,17596300,-0.151745068,Red
10/04/2006,12900,20369150,-1.975683891,Red
11/04/2006,12740,15767900,-1.240310078,Red
12/04/2006,12640,12271800,-0.784929356,Red
13/04/2006,12520,21813050,-0.949367089,Red
14/04/2006,12760,32653200,1.916932907,Blue
17/04/2006,13200,13798350,3.448275862,Blue
18/04/2006,12960,20338250,-1.818181818,Red
19/04/2006,13460,21183350,3.858024691,Blue
20/04/2006,13300,17605300,-1.188707281,Red
21/04/2006,13400,40474150,0.751879699,Blue
24/04/2006,13800,31490750,2.985074627,Blue
25/04/2006,13160,28671400,-4.637681159,Red
26/04/2006,13200,22000500,0.303951368,Blue
27/04/2006,13360,19383250,1.212121212,Blue
28/04/2006,13240,27901900,-0.898203593,Red
2/05/2006,12880,27714750,-2.719033233,Red
3/05/2006,12980,21147150,0.776397516,Blue
4/05/2006,12780,17803750,-1.540832049,Red
8/05/2006,13100,17595050,2.503912363,Blue
9/05/2006,13160,18637850,0.458015267,Blue
10/05/2006,13220,17858600,0.455927052,Blue
11/05/2006,13140,18471150,-0.605143722,Red
12/05/2006,13200,24975900,0.456621005,Blue
15/05/2006,12920,28216750,-2.121212121,Red
16/05/2006,12960,22209700,0.309597523,Blue
17/05/2006,12840,22440100,-0.925925926,Red
18/05/2006,12760,22060000,-0.62305296,Red
19/05/2006,12840,20910000,0.626959248,Blue
22/05/2006,12840,22223550,0,Blue
23/05/2006,12300,29837200,-4.205607477,Red
24/05/2006,12600,27036100,2.43902439,Blue
25/05/2006,12580,24470000,-0.158730159,Red
26/05/2006,12520,23180950,-0.476947536,Red
29/05/2006,12440,14920000,-0.638977636,Red
30/05/2006,12440,20915300,0,Blue
31/05/2006,12440,15162550,0,Blue
1/06/2006,12140,29650600,-2.411575563,Red
2/06/2006,12220,19403200,0.658978583,Blue
5/06/2006,12360,15993450,1.145662848,Blue
7/06/2006,11920,30545950,-3.55987055,Red
8/06/2006,11980,41207100,0.503355705,Blue
9/06/2006,11560,30558000,-3.505843072,Red
12/06/2006,11520,21498400,-0.346020761,Red
13/06/2006,11200,41305250,-2.777777778,Red
14/06/2006,10880,32644700,-2.857142857,Red
15/06/2006,11280,18344000,3.676470588,Blue
16/06/2006,11520,28129000,2.127659574,Blue
19/06/2006,11420,20069800,-0.868055556,Red
20/06/2006,11260,19583950,-1.401050788,Red
21/06/2006,11120,13499300,-1.243339254,Red
22/06/2006,11300,22982200,1.618705036,Blue
23/06/2006,11300,14896500,0,Blue
26/06/2006,11400,22351250,0.884955752,Blue
27/06/2006,11700,15767750,2.631578947,Blue
28/06/2006,11500,18377100,-1.709401709,Red
29/06/2006,11700,15998850,1.739130435,Blue
30/06/2006,12140,29176450,3.760683761,Blue
3/07/2006,12140,12593400,0,Blue
4/07/2006,12220,9270000,0.658978583,Blue
5/07/2006,11700,13375000,-4.255319149,Red
6/07/2006,11860,17500000,1.367521368,Blue
7/07/2006,12020,14365000,1.349072513,Blue
10/07/2006,11880,17315000,-1.164725458,Red
11/07/2006,11880,16385000,0,Blue
12/07/2006,12120,23300000,2.02020202,Blue
13/07/2006,12000,22835000,-0.99009901,Red
14/07/2006,11740,24250000,-2.166666667,Red
18/07/2006,11520,14245000,-1.873935264,Red
19/07/2006,11600,11125000,0.694444444,Blue
20/07/2006,11880,21960000,2.413793103,Blue
21/07/2006,11820,8896300,-0.505050505,Red
24/07/2006,11740,14934950,-0.676818951,Red
25/07/2006,11920,15877650,1.533219761,Blue
26/07/2006,11960,7650000,0.33557047,Blue
27/07/2006,11980,14995000,0.16722408,Blue
28/07/2006,12000,9564450,0.166944908,Blue
31/07/2006,12200,23415250,1.666666667,Blue
1/08/2006,12180,13372450,-0.163934426,Red
2/08/2006,12060,10944800,-0.985221675,Red
3/08/2006,12360,12565450,2.487562189,Blue
4/08/2006,12240,8121450,-0.970873786,Red
7/08/2006,12380,15051350,1.14379085,Blue
8/08/2006,12100,13598300,-2.261712439,Red
9/08/2006,12300,15112800,1.652892562,Blue
10/08/2006,12320,15694950,0.162601626,Blue
11/08/2006,12340,16574950,0.162337662,Blue
14/08/2006,12200,17105950,-1.13452188,Red
16/08/2006,12360,19587150,1.31147541,Blue
17/08/2006,12600,38826150,1.941747573,Blue
18/08/2006,13000,37509050,3.174603175,Blue
21/08/2006,13200,17145000,1.538461538,Blue
22/08/2006,12960,19445000,-1.818181818,Red
23/08/2006,13080,14711500,0.925925926,Blue
24/08/2006,12780,17782500,-2.293577982,Red
25/08/2006,12840,15981600,0.469483568,Blue
28/08/2006,13000,10722200,1.246105919,Blue
29/08/2006,13040,15312250,0.307692308,Blue
30/08/2006,13200,13979500,1.226993865,Blue
31/08/2006,13080,20178950,-0.909090909,Red
1/09/2006,13040,8951400,-0.305810398,Red
4/09/2006,13240,8986350,1.533742331,Blue
5/09/2006,13120,7216450,-0.906344411,Red
6/09/2006,13160,7866200,0.304878049,Blue
7/09/2006,12920,10126650,-1.823708207,Red
8/09/2006,12880,7533050,-0.309597523,Red
11/09/2006,12940,18312850,0.465838509,Blue
12/09/2006,12760,17687250,-1.391035549,Red
13/09/2006,12800,24360250,0.313479624,Blue
14/09/2006,12840,31021950,0.3125,Blue
15/09/2006,13060,11988600,1.713395639,Blue
18/09/2006,13140,26352850,0.612557427,Blue
19/09/2006,13460,12795650,2.435312024,Blue
20/09/2006,13260,14816350,-1.485884101,Red
21/09/2006,13480,13060450,1.659125189,Blue
22/09/2006,13160,11768200,-2.37388724,Red
25/09/2006,13000,12493150,-1.215805471,Red
26/09/2006,13080,12855500,0.615384615,Blue
27/09/2006,13100,15073400,0.152905199,Blue
28/09/2006,13240,17199900,1.06870229,Blue
29/09/2006,13380,10884050,1.057401813,Blue
2/10/2006,13180,13336800,-1.494768311,Red
4/10/2006,13180,19646300,0,Blue
9/10/2006,13040,28756900,-1.062215478,Red
10/10/2006,12840,9863750,-1.533742331,Red
11/10/2006,12700,10532750,-1.090342679,Red
12/10/2006,12720,17850550,0.157480315,Blue
13/10/2006,12900,13492650,1.41509434,Blue
16/10/2006,13040,16781050,1.085271318,Blue
17/10/2006,13000,9174650,-0.306748466,Red
18/10/2006,12820,16155300,-1.384615385,Red
19/10/2006,12900,16716600,0.624024961,Blue
20/10/2006,12700,23209700,-1.550387597,Red
23/10/2006,12620,21650650,-0.62992126,Red
24/10/2006,12600,18173600,-0.158478605,Red
25/10/2006,12480,17740950,-0.952380952,Red
26/10/2006,12540,16658100,0.480769231,Blue
27/10/2006,12580,22082550,0.318979266,Blue
30/10/2006,12340,20122000,-1.907790143,Red
31/10/2006,12140,24140400,-1.620745543,Red
1/11/2006,12360,13952400,1.812191104,Blue
2/11/2006,12280,13024450,-0.647249191,Red
3/11/2006,12340,14012550,0.488599349,Blue
6/11/2006,12180,17439800,-1.296596434,Red
7/11/2006,12300,17791800,0.985221675,Blue
8/11/2006,12300,13618400,0,Blue
9/11/2006,12400,28261650,0.81300813,Blue
10/11/2006,12560,13480750,1.290322581,Blue
13/11/2006,12720,16464950,1.27388535,Blue
14/11/2006,12960,18685300,1.886792453,Blue
15/11/2006,13100,29861150,1.080246914,Blue
16/11/2006,13520,19037300,3.20610687,Blue
17/11/2006,13160,9296700,-2.662721893,Red
20/11/2006,13120,14429300,-0.303951368,Red
21/11/2006,13060,10533050,-0.457317073,Red
22/11/2006,12940,12154500,-0.918836141,Red
23/11/2006,13260,12492450,2.472952087,Blue
24/11/2006,13080,9120950,-1.357466063,Red
27/11/2006,12940,16110750,-1.070336391,Red
28/11/2006,12620,15936500,-2.472952087,Red
29/11/2006,12560,16956850,-0.475435816,Red
30/11/2006,12720,15937700,1.27388535,Blue
1/12/2006,12800,8220950,0.628930818,Blue
4/12/2006,12860,9770000,0.46875,Blue
5/12/2006,12960,17541350,0.777604977,Blue
6/12/2006,12760,13141050,-1.543209877,Red
7/12/2006,12580,14568100,-1.410658307,Red
8/12/2006,12340,25506450,-1.907790143,Red
11/12/2006,12200,22559950,-1.13452188,Red
12/12/2006,12120,16336200,-0.655737705,Red
13/12/2006,12000,17044900,-0.99009901,Red
14/12/2006,12060,43086900,0.5,Blue
15/12/2006,12280,22955950,1.824212272,Blue
18/12/2006,12200,20216550,-0.651465798,Red
19/12/2006,12200,14096450,0,Blue
20/12/2006,12180,20860850,-0.163934426,Red
21/12/2006,12380,16119000,1.642036125,Blue
22/12/2006,12240,17192100,-1.13085622,Red
26/12/2006,12180,15325400,-0.490196078,Red
27/12/2006,12220,9427500,0.328407225,Blue
28/12/2006,12320,10913300,0.818330606,Blue
2/01/2007,12400,17607300,0.649350649,Blue
3/01/2007,12540,19676500,1.129032258,Blue
4/01/2007,12220,18258900,-2.551834131,Red
5/01/2007,12160,28400400,-0.490998363,Red
8/01/2007,11840,33081550,-2.631578947,Red
9/01/2007,11740,20109850,-0.844594595,Red
10/01/2007,11640,25756300,-0.851788756,Red
11/01/2007,11580,29839350,-0.515463918,Red
12/01/2007,11800,40346050,1.899827288,Blue
15/01/2007,12240,33675300,3.728813559,Blue
16/01/2007,12300,15522550,0.490196078,Blue
17/01/2007,12200,23396700,-0.81300813,Red
18/01/2007,11980,21762950,-1.803278689,Red
19/01/2007,11760,32068050,-1.83639399,Red
22/01/2007,11700,21204000,-0.510204082,Red
23/01/2007,11820,21732900,1.025641026,Blue
24/01/2007,12000,14238300,1.52284264,Blue
25/01/2007,12120,11798550,1,Blue
26/01/2007,12000,37403750,-0.99009901,Red
29/01/2007,11800,28106550,-1.666666667,Red
30/01/2007,11640,18857050,-1.355932203,Red
31/01/2007,11700,18468100,0.515463918,Blue
1/02/2007,11520,20379600,-1.538461538,Red
2/02/2007,11660,25061700,1.215277778,Blue
5/02/2007,11780,24227700,1.02915952,Blue
6/02/2007,11700,14804600,-0.679117148,Red
7/02/2007,11760,19521900,0.512820513,Blue
8/02/2007,11760,25787500,0,Blue
9/02/2007,11580,15724250,-1.530612245,Red
12/02/2007,11600,43866750,0.172711572,Blue
13/02/2007,11380,38350000,-1.896551724,Red
14/02/2007,11340,31505450,-0.351493849,Red
15/02/2007,11620,31469800,2.469135802,Blue
16/02/2007,11560,41500100,-0.516351119,Red
20/02/2007,11900,23313850,2.941176471,Blue
21/02/2007,12040,27616450,1.176470588,Blue
22/02/2007,12120,18015000,0.664451827,Blue
23/02/2007,12060,25999600,-0.495049505,Red
26/02/2007,11740,29442950,-2.653399668,Red
27/02/2007,11720,22474550,-0.170357751,Red
28/02/2007,11160,45093800,-4.778156997,Red
1/03/2007,11340,0,1.612903226,Blue
5/03/2007,11240,27584250,-0.881834215,Red
6/03/2007,11300,27781400,0.533807829,Blue
7/03/2007,11500,26039150,1.769911504,Blue
8/03/2007,11400,29056100,-0.869565217,Red
9/03/2007,11660,30233000,2.280701754,Blue
12/03/2007,11800,31691500,1.200686106,Blue
13/03/2007,12080,16828000,2.372881356,Blue
14/03/2007,11720,24902100,-2.98013245,Red
15/03/2007,11700,21261300,-0.170648464,Red
16/03/2007,11720,13671150,0.170940171,Blue
19/03/2007,11740,11891200,0.170648464,Blue
20/03/2007,11700,21245000,-0.340715503,Red
21/03/2007,11620,12559600,-0.683760684,Red
22/03/2007,11700,22119900,0.688468158,Blue
23/03/2007,11680,17271600,-0.170940171,Red
26/03/2007,11640,15899800,-0.342465753,Red
27/03/2007,11640,18780200,0,Blue
28/03/2007,11600,22607300,-0.343642612,Red
29/03/2007,11300,30754300,-2.586206897,Red
30/03/2007,11380,22767000,0.707964602,Blue
2/04/2007,11280,20035050,-0.878734622,Red
3/04/2007,11340,19676650,0.531914894,Blue
4/04/2007,11660,44768400,2.821869489,Blue
5/04/2007,12020,15772300,3.087478559,Blue
6/04/2007,11920,15445750,-0.831946755,Red
9/04/2007,11800,12778300,-1.006711409,Red
10/04/2007,11680,22281600,-1.016949153,Red
11/04/2007,11680,42482950,0,Blue
12/04/2007,11940,34352850,2.226027397,Blue
13/04/2007,12080,35876550,1.172529313,Blue
16/04/2007,11980,20227200,-0.82781457,Red
17/04/2007,11920,22060000,-0.500834725,Red
18/04/2007,11800,25200000,-1.006711409,Red
19/04/2007,11620,32114150,-1.525423729,Red
20/04/2007,11480,16748300,-1.204819277,Red
23/04/2007,11560,18575450,0.696864111,Blue
24/04/2007,11480,25104600,-0.692041522,Red
25/04/2007,11520,29520750,0.348432056,Blue
26/04/2007,11400,27133550,-1.041666667,Red
27/04/2007,11620,30426400,1.929824561,Blue
30/04/2007,11600,18851000,-0.17211704,Red
2/05/2007,11400,16500000,-1.724137931,Red
3/05/2007,11560,14666550,1.403508772,Blue
4/05/2007,11480,12117750,-0.692041522,Red
7/05/2007,11600,29269050,1.045296167,Blue
8/05/2007,11760,30470000,1.379310345,Blue
9/05/2007,11600,19446550,-1.360544218,Red
10/05/2007,11700,21284800,0.862068966,Blue
11/05/2007,11500,18063550,-1.709401709,Red
14/05/2007,11500,15178550,0,Blue
15/05/2007,11480,16629900,-0.173913043,Red
16/05/2007,11380,13728550,-0.871080139,Red
17/05/2007,11380,32991650,0,Blue
18/05/2007,11200,44367750,-1.58172232,Red
21/05/2007,10940,27085250,-2.321428571,Red
22/05/2007,11120,40901450,1.645338208,Blue
23/05/2007,11320,18800050,1.798561151,Blue
25/05/2007,11000,30527900,-2.826855124,Red
28/05/2007,11000,19714700,0,Blue
29/05/2007,10920,34405050,-0.727272727,Red
30/05/2007,10740,39442700,-1.648351648,Red
31/05/2007,10720,32327800,-0.186219739,Red
1/06/2007,10920,48280700,1.865671642,Blue
4/06/2007,11320,54176150,3.663003663,Blue
5/06/2007,11500,30539250,1.590106007,Blue
7/06/2007,11180,24129700,-2.782608696,Red
8/06/2007,11240,33649350,0.53667263,Blue
11/06/2007,11560,33486900,2.846975089,Blue
12/06/2007,11440,17372350,-1.038062284,Red
13/06/2007,11500,17896500,0.524475524,Blue
14/06/2007,11600,31985700,0.869565217,Blue
15/06/2007,11560,24082300,-0.344827586,Red
18/06/2007,11600,34236550,0.346020761,Blue
19/06/2007,11880,19075450,2.413793103,Blue
20/06/2007,11740,28625550,-1.178451178,Red
21/06/2007,11720,46066600,-0.170357751,Red
22/06/2007,11920,41545600,1.706484642,Blue
25/06/2007,11760,19727450,-1.342281879,Red
26/06/2007,11820,19325000,0.510204082,Blue
27/06/2007,11680,17356150,-1.184433164,Red
28/06/2007,11620,20486950,-0.51369863,Red
29/06/2007,11560,27230000,-0.516351119,Red
2/07/2007,11560,28822950,0,Blue
3/07/2007,11440,25979550,-1.038062284,Red
4/07/2007,11460,21507800,0.174825175,Blue
5/07/2007,11740,33418800,2.443280977,Blue
6/07/2007,12060,82871050,2.72572402,Blue
9/07/2007,12760,63496300,5.804311774,Blue
10/07/2007,12780,33803150,0.156739812,Blue
11/07/2007,12420,26573900,-2.816901408,Red
12/07/2007,12700,28582500,2.254428341,Blue
13/07/2007,13300,68696450,4.724409449,Blue
16/07/2007,13700,48383750,3.007518797,Blue
18/07/2007,13160,37695850,-3.941605839,Red
19/07/2007,12700,29848650,-3.495440729,Red
20/07/2007,12820,28872250,0.94488189,Blue
23/07/2007,13060,20428050,1.872074883,Blue
24/07/2007,13180,17940900,0.918836141,Blue
25/07/2007,12800,19926200,-2.883156297,Red
26/07/2007,12980,31223850,1.40625,Blue
27/07/2007,12340,57318200,-4.930662558,Red
30/07/2007,11920,30529200,-3.40356564,Red
31/07/2007,12300,23017750,3.187919463,Blue
1/08/2007,12000,53035500,-2.43902439,Red
2/08/2007,11780,29307050,-1.833333333,Red
3/08/2007,12000,30259700,1.867572156,Blue
6/08/2007,11460,26664700,-4.5,Red
7/08/2007,11900,15727400,3.839441536,Blue
8/08/2007,11800,20627250,-0.840336134,Red
9/08/2007,12400,42449700,5.084745763,Blue
10/08/2007,12120,30724000,-2.258064516,Red
13/08/2007,12120,17635500,0,Blue
14/08/2007,12240,16922600,0.99009901,Blue
16/08/2007,11680,50978800,-4.575163399,Red
17/08/2007,11740,37513450,0.51369863,Blue
20/08/2007,11800,24012750,0.511073254,Blue
21/08/2007,11800,18044500,0,Blue
22/08/2007,11920,20210450,1.016949153,Blue
23/08/2007,12200,19973500,2.348993289,Blue
24/08/2007,11900,18926300,-2.459016393,Red
27/08/2007,11820,21689350,-0.672268908,Red
28/08/2007,11480,26209000,-2.876480541,Red
29/08/2007,11160,32118350,-2.787456446,Red
30/08/2007,11500,19231700,3.046594982,Blue
31/08/2007,11400,30225900,-0.869565217,Red
3/09/2007,11820,19882000,3.684210526,Blue
4/09/2007,11520,14962300,-2.538071066,Red
5/09/2007,11600,19629900,0.694444444,Blue
6/09/2007,11240,17740550,-3.103448276,Red
7/09/2007,11500,15746950,2.31316726,Blue
10/09/2007,11260,17560000,-2.086956522,Red
11/09/2007,11300,13712100,0.355239787,Blue
12/09/2007,11360,14680300,0.530973451,Blue
13/09/2007,11200,24396000,-1.408450704,Red
14/09/2007,11200,24298800,0,Blue
17/09/2007,11020,21488750,-1.607142857,Red
18/09/2007,10900,23761000,-1.08892922,Red
19/09/2007,11060,28984400,1.467889908,Blue
20/09/2007,10940,29019850,-1.084990958,Red
21/09/2007,10800,39467450,-1.279707495,Red
27/09/2007,11000,49918900,1.851851852,Blue
28/09/2007,11520,42891650,4.727272727,Blue
1/10/2007,11520,16355000,0,Blue
2/10/2007,11580,30136750,0.520833333,Blue
4/10/2007,11260,40348550,-2.763385147,Red
5/10/2007,11320,29788950,0.53285968,Blue
8/10/2007,11080,28390800,-2.120141343,Red
9/10/2007,10820,40724950,-2.346570397,Red
10/10/2007,10900,32597150,0.739371534,Blue
11/10/2007,11060,30210150,1.467889908,Blue
12/10/2007,11020,56563250,-0.361663653,Red
15/10/2007,11160,33940050,1.270417423,Blue
16/10/2007,10540,66853950,-5.555555556,Red
17/10/2007,10320,35884300,-2.087286528,Red
18/10/2007,10400,30044750,0.775193798,Blue
19/10/2007,10580,48519450,1.730769231,Blue
22/10/2007,10420,32305000,-1.512287335,Red
23/10/2007,10500,31971400,0.767754319,Blue
24/10/2007,10520,40471500,0.19047619,Blue
25/10/2007,10220,37307700,-2.851711027,Red
26/10/2007,10220,51448600,0,Blue
29/10/2007,10800,40179750,5.675146771,Blue
30/10/2007,10900,19168350,0.925925926,Blue
31/10/2007,10940,27734300,0.366972477,Blue
1/11/2007,11100,26799350,1.462522852,Blue
2/11/2007,10800,23918650,-2.702702703,Red
5/11/2007,10700,26480000,-0.925925926,Red
6/11/2007,10460,30758950,-2.242990654,Red
7/11/2007,10980,58695000,4.971319312,Blue
8/11/2007,11160,43765000,1.639344262,Blue
9/11/2007,10780,31995250,-3.405017921,Red
12/11/2007,10600,25916650,-1.669758813,Red
13/11/2007,10500,25363050,-0.943396226,Red
14/11/2007,10900,29997800,3.80952381,Blue
15/11/2007,10920,51098250,0.183486239,Blue
16/11/2007,11160,24037250,2.197802198,Blue
19/11/2007,11160,22000000,0,Blue
20/11/2007,10600,21515000,-5.017921147,Red
21/11/2007,10620,33101550,0.188679245,Blue
22/11/2007,10200,38170600,-3.95480226,Red
23/11/2007,10700,42924150,4.901960784,Blue
26/11/2007,11220,27535000,4.859813084,Blue
27/11/2007,11120,33944200,-0.891265597,Red
28/11/2007,10860,24418850,-2.338129496,Red
29/11/2007,11100,44743400,2.209944751,Blue
30/11/2007,11340,29659800,2.162162162,Blue
3/12/2007,11100,23272050,-2.116402116,Red
4/12/2007,11420,20623650,2.882882883,Blue
5/12/2007,11480,23025000,0.525394046,Blue
6/12/2007,11960,56259050,4.181184669,Blue
7/12/2007,12260,30236750,2.508361204,Blue
10/12/2007,12260,22600750,0,Blue
11/12/2007,12280,22424900,0.163132137,Blue
12/12/2007,11820,30155400,-3.745928339,Red
13/12/2007,11920,34333850,0.846023689,Blue
14/12/2007,11660,20064850,-2.181208054,Red
17/12/2007,11360,26290000,-2.572898799,Red
18/12/2007,11000,21710000,-3.169014085,Red
20/12/2007,11180,21968250,1.636363636,Blue
21/12/2007,11240,18360750,0.53667263,Blue
24/12/2007,11240,18874300,0,Blue
26/12/2007,11580,10745000,3.024911032,Blue
27/12/2007,11480,11911800,-0.863557858,Red
28/12/2007,11300,14681800,-1.567944251,Red
2/01/2008,11180,18047200,-1.061946903,Red
3/01/2008,10760,19346500,-3.756708408,Red
4/01/2008,10920,17997350,1.486988848,Blue
7/01/2008,10360,39787200,-5.128205128,Red
8/01/2008,10380,24783700,0.193050193,Blue
9/01/2008,10340,23865450,-0.385356455,Red
10/01/2008,10440,31551350,0.967117988,Blue
11/01/2008,10360,23425150,-0.766283525,Red
14/01/2008,10280,22167000,-0.772200772,Red
15/01/2008,10660,40283950,3.696498054,Blue
16/01/2008,10400,49448100,-2.43902439,Red
17/01/2008,10740,42213900,3.269230769,Blue
18/01/2008,11040,35586400,2.793296089,Blue
21/01/2008,11220,25085050,1.630434783,Blue
22/01/2008,11000,43213650,-1.960784314,Red
23/01/2008,11040,36303850,0.363636364,Blue
24/01/2008,11020,27902000,-0.18115942,Red
25/01/2008,11120,26107500,0.907441016,Blue
28/01/2008,11060,27213200,-0.539568345,Red
29/01/2008,10920,21471250,-1.265822785,Red
30/01/2008,11340,35769400,3.846153846,Blue
31/01/2008,11580,46767100,2.116402116,Blue
1/02/2008,12020,28352100,3.799654577,Blue
4/02/2008,12040,46921550,0.166389351,Blue
5/02/2008,12100,23207550,0.49833887,Blue
11/02/2008,11820,28841250,-2.314049587,Red
12/02/2008,11700,18513050,-1.015228426,Red
13/02/2008,11760,21558700,0.512820513,Blue
14/02/2008,11660,28837050,-0.850340136,Red
15/02/2008,11720,20001000,0.51457976,Blue
18/02/2008,11640,18412450,-0.682593857,Red
19/02/2008,11600,16641000,-0.343642612,Red
20/02/2008,11740,18171450,1.206896552,Blue
21/02/2008,11580,21269600,-1.36286201,Red
22/02/2008,11640,15574600,0.518134715,Blue
25/02/2008,11560,15236300,-0.687285223,Red
26/02/2008,11620,12393550,0.519031142,Blue
27/02/2008,11460,13882800,-1.376936317,Red
28/02/2008,11680,14536100,1.919720768,Blue
29/02/2008,11540,22988800,-1.198630137,Red
3/03/2008,10900,22136800,-5.54592721,Red
4/03/2008,11000,16975550,0.917431193,Blue
5/03/2008,11020,21097000,0.181818182,Blue
6/03/2008,11260,18850600,2.177858439,Blue
7/03/2008,11000,20272750,-2.309058615,Red
10/03/2008,10960,17898000,-0.363636364,Red
11/03/2008,10960,31354900,0,Blue
12/03/2008,11320,24374050,3.284671533,Blue
13/03/2008,11020,30835150,-2.650176678,Red
14/03/2008,11100,22180950,0.725952813,Blue
17/03/2008,11060,40741250,-0.36036036,Red
18/03/2008,11040,42480400,-0.180831826,Red
19/03/2008,11640,35035300,5.434782609,Blue
20/03/2008,11700,32334250,0.515463918,Blue
21/03/2008,12180,21574750,4.102564103,Blue
24/03/2008,12080,10591650,-0.821018062,Red
25/03/2008,12220,21415850,1.158940397,Blue
26/03/2008,12380,15949800,1.309328969,Blue
27/03/2008,12120,20926650,-2.100161551,Red
28/03/2008,12100,25343000,-0.165016502,Red
